t,x
2.5,2.030332926753906
2.5100000000000002,2.0724170071272994
2.52,1.8621591363419272
2.5300000000000002,1.7863696199107586
2.54,1.7030720807784019
2.5500000000000003,1.6874559356897247
2.56,1.682918647012204
2.57,1.7070813381594023
2.58,1.6950766567344993
2.59,1.6965658478128884
2.6,1.659946207511946
2.61,1.7032669499729964
2.62,1.678141335159363
2.63,1.5501975961847902
2.64,1.6180103962936045
2.65,1.5839711982507538
2.66,1.6604558636597289
2.67,1.6474510130994753
2.68,1.6178090110841072
2.69,1.5769690062652058
2.7,1.4379117080547013
2.71,1.4881275101591236
2.72,1.6593573280306142
2.73,1.6099303501968283
2.74,1.6228566507201654
2.75,1.5952215253642206
2.7600000000000002,1.494749257255636
2.77,1.4013971140210995
2.7800000000000002,1.469854514478784
2.79,1.5262268821136862
2.8000000000000003,1.4677192593330157
2.81,1.535486819302236
2.82,1.4869829042957496
2.83,1.4268010613389297
2.84,1.3764667820362708
2.85,1.48385073454586
2.86,1.5230094827170981
2.87,1.4806249784364287
2.88,1.5647776249736567
2.89,1.6190708878553242
2.9,1.5873258338052694
2.91,1.4333204999292255
2.92,1.3455878171426006
2.93,1.2643699696144317
2.94,1.2904798689393489
2.95,1.306344553308322
2.96,1.3640471427992507
2.97,1.2950691263105003
2.98,1.2396565607718648
2.99,1.4428530101992851
3.0,1.5061499047297782
3.0100000000000002,1.6620535121828737
3.02,1.6838985633843893
3.0300000000000002,1.685845347852881
3.04,1.666021700072673
3.0500000000000003,1.7151071337266839
3.06,1.9179497466068856
3.0700000000000003,1.9096785698444816
3.08,1.897197444068553
3.09,1.9135271432572154
3.1,1.8055648412127723
3.11,1.7717180548914182
3.12,1.7435767741018378
3.13,1.7712487288585808
3.14,1.8302340701848125
3.15,1.922313972220946
3.16,1.92297583558226
3.17,1.9762276847400522
3.18,1.9870792509306854
3.19,1.9297587598381247
3.2,1.77650964393528
3.21,1.8140659308018037
3.22,1.7828654600887277
3.23,1.7758537885259285
3.24,1.8070478957210963
3.25,1.7777637388658905
3.2600000000000002,1.8181438080501715
3.27,1.8579366640471644
3.2800000000000002,1.9292981892671532
3.29,1.9428013497349157
3.3000000000000003,1.8250116659783733
3.31,1.7753293813082467
3.3200000000000003,1.858976858188621
3.33,1.88281523035769
3.34,1.9664050509534412
3.35,2.125933827169949
3.36,2.1976704011577564
3.37,2.1938477096675815
3.38,2.24835203617851
3.39,2.1762971898264487
3.4,2.3042256386302697
3.41,2.3156019694678087
3.42,2.2142563541285343
3.43,2.283297106811975
3.44,2.2787262800192827
3.45,2.368166282125029
3.46,2.350835223154796
3.47,2.3376524415306754
3.48,2.379846212358929
3.49,2.5095602295264867
3.5,2.408186159574646
3.5100000000000002,2.3685455491105443
3.52,2.3556279166816974
3.5300000000000002,2.3712260587220966
3.54,2.2439910814739417
3.5500000000000003,2.2178794993832325
3.56,2.241511597473268
3.5700000000000003,2.2110687353875504
3.58,2.242885455125334
3.59,2.174650122874309
3.6,2.2355419648113677
3.61,2.2654185015740036
3.62,2.2357425294935656
3.63,2.2396482272852616
3.64,2.2819172056934534
3.65,2.1534005110578467
3.66,2.169864740979837
3.67,2.041367006755981
3.68,2.13340867268187
3.69,2.208365594956118
3.7,2.1213444348546404
3.71,2.1798921314815165
3.72,2.201525266682639
3.73,2.192365823971178
3.74,2.2053531122952186
3.75,2.2015811474315035
3.7600000000000002,2.0676102902815128
3.77,2.187985243592916
3.7800000000000002,2.0729448763936227
3.79,1.9848570080912236
3.8000000000000003,2.0817976244112395
3.81,1.942385871646478
3.8200000000000003,1.908396976246472
3.83,1.8659101583061384
3.84,1.8090664411725155
3.85,1.7827952365290247
3.86,1.7992811476291102
3.87,1.7694811326684856
3.88,1.6819148899693501
3.89,1.7745274872158439
3.9,1.7403738165924265
3.91,1.7734829350812025
3.92,1.7189798525713478
3.93,1.7817979002875166
3.94,1.8407221899404536
3.95,1.883072328231413
3.96,1.8210748804298769
3.97,1.8844012462645494
3.98,1.8791088458288028
3.99,1.9163735747286328
4.0,1.9504980380015198
4.01,1.9868438586372985
4.0200000000000005,1.9756706529130166
4.03,1.8717149179725143
4.04,1.9447032729950862
4.05,2.0300086895040144
4.0600000000000005,1.8914884061468042
4.07,1.8858449030546152
4.08,1.9012249584993697
4.09,1.8467846474834833
4.1,1.9098500300248316
4.11,1.875839735042627
4.12,1.79521608122988
4.13,1.770607476655493
4.14,1.7163855967997361
4.15,1.7324450476797855
4.16,1.801279432482509
4.17,1.8153474882937788
4.18,1.5899585391278177
4.19,1.7014680556925241
4.2,1.6727237249849878
4.21,1.6606367258429708
4.22,1.705019514957269
4.23,1.6203976084962548
4.24,1.7591498588977938
4.25,1.6489750498637143
4.26,1.6368201108894072
4.2700000000000005,1.6976490425124564
4.28,1.7121356808734327
4.29,1.694110592452425
4.3,1.749737583329305
4.3100000000000005,1.823241389109752
4.32,1.949361969674864
4.33,1.9625522770201567
4.34,1.8464525487316197
4.3500000000000005,1.8521691302872154
4.36,1.8825736718560828
4.37,1.8041502398254157
4.38,1.8582563559736767
4.39,1.9476795248166172
4.4,1.930842585763781
4.41,2.0281560000060552
4.42,2.1787147890153977
4.43,2.2673933013427536
4.44,2.182108960188294
4.45,2.265345959219789
4.46,2.266379591033499
4.47,2.285022481685005
4.48,2.20763126510482
4.49,2.1194889766570486
4.5,2.0595743209057855
4.51,2.049169717776255
4.5200000000000005,2.0613392097816194
4.53,2.111832611243102
4.54,2.056225119987608
4.55,2.1573894450338957
4.5600000000000005,2.042836374920913
4.57,2.0777240663796013
4.58,2.0875312127501924
4.59,2.075647522299413
4.6000000000000005,2.1100744378138514
4.61,2.219273082525172
4.62,2.1977968388258415
4.63,2.185507433708767
4.64,2.1209870362272536
4.65,2.2185217226077185
4.66,2.264338854631578
4.67,2.3150447467219406
4.68,2.2988611822382974
4.69,2.4290029834516673
4.7,2.423155162824258
4.71,2.354336217933981
4.72,2.1588366515407427
4.73,2.201754030880773
4.74,2.2089939082580097
4.75,2.2121548502513027
4.76,2.186899581352277
4.7700000000000005,2.20195802149828
4.78,2.1636641752813848
4.79,2.287438112397508
4.8,2.3144074599343414
4.8100000000000005,2.1589666497770934
4.82,2.176026440465805
4.83,2.17863391045704
4.84,1.9931063691249884
4.8500000000000005,1.9886378775872477
4.86,1.9178109176732923
4.87,1.9059098867507733
4.88,1.8914082453422154
4.89,1.8988272347368873
4.9,1.9526295425521407
4.91,1.8846734265690224
4.92,1.7392542591628821
4.93,1.5383659613367302
4.94,1.6171660381951276
4.95,1.664015686341533
4.96,1.7851485161044969
4.97,1.8048320912292082
4.98,1.8176714840804804
4.99,1.83191753427195
5.0,1.9507071131897096
5.01,2.1284724062460283
5.0200000000000005,2.1459036784734304
5.03,2.133868735007657
5.04,2.0800250853079567
5.05,1.926198661031946
5.0600000000000005,2.0536302024074105
5.07,2.0256005372656705
5.08,2.1673276880918335
5.09,2.2836430471072426
5.1000000000000005,2.3982065626775926
5.11,2.44436531528851
5.12,2.464963808652207
5.13,2.442902411069769
5.14,2.457886350675392
5.15,2.4742846974935424
5.16,2.481495622603513
5.17,2.4917741680799748
5.18,2.5418306630212655
5.19,2.388966489576548
5.2,2.37584121793745
5.21,2.267553022681167
5.22,2.286861928437625
5.23,2.32662932862397
5.24,2.3834181414101665
5.25,2.2526148063854925
5.26,2.315975880240772
5.2700000000000005,2.286625431225122
5.28,2.299773947375828
5.29,2.243042304576503
5.3,2.325642087043089
5.3100000000000005,2.2783134522932715
5.32,2.2657832221315
5.33,2.089743494435922
5.34,2.042502340375687
5.3500000000000005,2.06399744091589
5.36,2.1451532129971937
5.37,2.1073067677044155
5.38,2.0886940078236886
5.39,1.9987781625647663
5.4,2.06356475344288
5.41,2.2602181479764463
5.42,2.3503723939323766
5.43,2.288503252214858
5.44,2.2451071784939725
5.45,2.268575794125746
5.46,2.2673137595101447
5.47,2.32287642774511
5.48,2.258391649390366
5.49,2.2603524309005563
5.5,2.1912018182208244
5.51,2.2132351166718
5.5200000000000005,2.2573498235276097
5.53,2.1934501403673363
5.54,2.062872457171092
5.55,2.0619083401217746
5.5600000000000005,2.041246713510648
5.57,2.062764132209307
5.58,2.126754717204769
5.59,2.0659873590956512
5.6000000000000005,2.1693149175737254
5.61,2.272538697230548
5.62,2.245355788596672
5.63,2.1416389278159045
5.64,2.1339259744016186
5.65,2.102646251220703
5.66,2.168017079462844
5.67,2.1841788065324126
5.68,2.2567149726046587
5.69,2.244985341166966
5.7,2.2595502310082645
5.71,2.197187985594918
5.72,2.0827433082384523
5.73,2.1937273816251386
5.74,2.2051514310801186
5.75,2.0957439683506656
5.76,2.0488088508343525
5.7700000000000005,2.0838237283663488
5.78,2.0540673620960535
5.79,2.0892220491887827
5.8,2.0993413007329984
5.8100000000000005,2.1752149072568963
5.82,2.1867167466768573
5.83,2.3095487691614576
5.84,2.2689588558832505
5.8500000000000005,2.3526346428573404
5.86,2.351632055538757
5.87,2.3431186168729554
5.88,2.358530162628783
5.89,2.251293576682236
5.9,2.31281288147513
5.91,2.236192508208828
5.92,2.211860949515655
5.93,2.1966701080555007
5.94,2.2806455510516814
5.95,2.316168912250103
5.96,2.437039823140492
5.97,2.5487886044314396
5.98,2.4669709995243796
5.99,2.4159220617490726
6.0,2.3307875311301505
6.01,2.376054842277391
6.0200000000000005,2.2657605481734424
6.03,2.1377195326648444
6.04,2.0037031315327
6.05,2.004828636395285
6.0600000000000005,1.9847813977920747
6.07,2.0360867868337333
6.08,2.016857179894002
6.09,1.972186684599925
6.1000000000000005,2.0090817831003216
6.11,2.006300228113063
6.12,1.960571950541291
6.13,2.0657660669715656
6.140000000000001,1.966905423492261
6.15,1.9952097197218503
6.16,2.0279264572696643
6.17,2.089417444705271
6.18,2.1158902756520113
6.19,2.09121904245443
6.2,2.2141476256471235
6.21,2.159136163499149
6.22,2.128373787989606
6.23,2.1309170826798645
6.24,2.131094415633005
6.25,2.150741787122851
6.26,2.1901555779305366
6.2700000000000005,2.25221307867779
6.28,2.2636164603327757
6.29,2.2826037330393127
6.3,2.203326124728479
6.3100000000000005,2.245310985258512
6.32,2.2806850053256515
6.33,2.3270284972626762
6.34,2.303960115302872
6.3500000000000005,2.1472400619414453
6.36,2.3416782023329517
6.37,2.3595195713322763
6.38,2.4000779991508323
6.390000000000001,2.2039925752789933
6.4,2.3012376495728413
6.41,2.2512517075507152
6.42,2.2348992313666174
6.43,2.164242678978003
6.44,2.216351811155904
6.45,2.1588574050659344
6.46,2.261118273354313
6.47,2.3169030788532
6.48,2.4035438295310665
6.49,2.2437909021271265
6.5,2.2909101092572466
6.51,2.2104538162412934
6.5200000000000005,2.0123081033691674
6.53,2.0679671985924877
6.54,2.1056808181407365
6.55,2.0936007856084644
6.5600000000000005,2.080678739768838
6.57,2.0027190598560267
6.58,2.066502792016609
6.59,2.1263532272163936
6.6000000000000005,2.1684810541720063
6.61,2.171736455637808
6.62,2.163051690456827
6.63,2.2486085199089665
6.640000000000001,2.1518585476841525
6.65,2.0989724873446973
6.66,2.0576267945045488
6.67,2.058036523466572
6.68,2.0672395566375528
6.69,1.9239621589272329
6.7,1.9381105025607361
6.71,1.9229413444154568
6.72,1.8796926311055473
6.73,1.8746410418764117
6.74,1.8682886446235991
6.75,1.7982704716984537
6.76,1.6978131039110904
6.7700000000000005,1.827807408446385
6.78,1.9088502977903137
6.79,2.0059706496601244
6.8,1.8843331047647327
6.8100000000000005,1.9603516622339947
6.82,1.8920733355266746
6.83,1.9336632011564643
6.84,1.9692869718486838
6.8500000000000005,2.0000609693044824
6.86,2.0546925793986572
6.87,2.088195850638561
6.88,1.9679688697744884
6.890000000000001,2.0123538984698532
6.9,2.0585153717693783
6.91,2.0357782679625345
6.92,1.9607264619927196
6.93,1.9708435452068487
6.94,1.8752553532969705
6.95,1.8731374230689917
6.96,1.9142947130647232
6.97,1.9703924835228372
6.98,2.0596404806971127
6.99,2.0278978978190842
7.0,2.0773059070134523
7.01,2.0202049523535575
7.0200000000000005,2.1360552667372406
7.03,2.184415143980181
7.04,2.1051216746839114
7.05,2.021144820426507
7.0600000000000005,1.9195609123178035
7.07,1.8737656499762745
7.08,1.9002455024174667
7.09,1.9115452906472123
7.1000000000000005,1.9612750248659447
7.11,2.0627970048695197
7.12,2.2083185122352496
7.13,2.2408801952705626
7.140000000000001,2.291116583474868
7.15,2.196602681716319
7.16,1.9915255713442424
7.17,2.0228659669300693
7.18,1.9384495631461458
7.19,1.9094755624107063
7.2,1.9440710385872602
7.21,2.0202797654390965
7.22,1.8880099063730305
7.23,2.0238233742224705
7.24,2.0256895808725712
7.25,1.9936530450528376
7.26,2.0774235460554573
7.2700000000000005,2.1508788632126055
7.28,2.153433787448081
7.29,2.1911917907710152
7.3,2.1177829658007994
7.3100000000000005,2.1093024413535857
7.32,2.1069209019308857
7.33,2.176051021385325
7.34,2.139784787430219
7.3500000000000005,2.1067976593473206
7.36,1.9131993940883474
7.37,2.028002585088287
7.38,1.9374449318074964
7.390000000000001,1.9059733142981645
7.4,1.9484919149860433
7.41,1.9431373411619413
7.42,2.0857123157336637
7.43,2.200097769975302
7.44,1.9921603275088036
7.45,1.9923182823720829
7.46,1.9777371139194984
7.47,1.864085341235597
7.48,1.8021976895534244
7.49,1.7625548664337525
7.5,1.7967626766147184
7.51,1.8764226845802363
7.5200000000000005,1.9094161476224425
7.53,1.9589598966316921
7.54,2.10769965401812
7.55,2.030779063919871
7.5600000000000005,2.0042462943990027
7.57,2.0030435351011056
7.58,2.006150247480117
7.59,2.0474530795297126
7.6000000000000005,2.0799883920387137
7.61,2.195826291063672
7.62,2.1237617100779276
7.63,2.1611415270271133
7.640000000000001,2.2346219890100554
7.65,2.170705560052531
7.66,2.2576228433185412
7.67,2.193515330876129
7.68,2.1661829001682666
7.69,2.1126421913692788
7.7,2.1546407011976316
7.71,2.2662659729119747
7.72,2.212786303212119
7.73,2.3473523589286374
7.74,2.2769739016874553
7.75,2.2544738189578015
7.76,2.3171601173455834
7.7700000000000005,2.3280421533770217
7.78,2.3988236784637733
7.79,2.233804246103206
7.8,2.2451675312499226
7.8100000000000005,2.1494869224008184
7.82,2.2198828345334087
7.83,2.1219776154775465
7.84,2.155905345110982
7.8500000000000005,2.0965774063975595
7.86,2.196458313346952
7.87,2.098611594358604
7.88,2.0264593338814043
7.890000000000001,1.9983700496668282
7.9,2.0107283231888595
7.91,1.940278456293592
7.92,1.845723307679737
7.930000000000001,1.8637446315880148
7.94,1.8661106611531402
7.95,1.7990024421203397
7.96,1.8093000426358685
7.97,1.8634475854666153
7.98,1.7818806242176444
7.99,1.6793939246824463
8.0,1.7154233425855447
8.01,1.7400318994742319
8.02,1.7847816125843199
8.03,1.7693011973612904
8.040000000000001,1.7738947470384314
8.05,1.8303852555260391
8.06,1.7729192095202702
8.07,1.8216444257072426
8.08,1.8303580513099729
8.09,1.8558080132045305
8.1,1.8292203476484061
8.11,1.9923603327728794
8.120000000000001,1.976087695258807
8.13,1.9863390246020667
8.14,1.98522974227206
8.15,1.9566583764108723
8.16,1.9176938298001394
8.17,1.9263462065672643
8.18,1.802897746442493
8.19,1.8805549029824435
8.2,2.031857751504333
8.21,2.1652307416313734
8.22,2.2193123709916147
8.23,2.2974987018895128
8.24,2.423012090127636
8.25,2.5748322216246597
8.26,2.6085326726569127
8.27,2.6192037552456906
8.28,2.470119287840964
8.290000000000001,2.459662890856379
8.3,2.4343293455578623
8.31,2.496694192440506
8.32,2.3511812971565282
8.33,2.48982211119216
8.34,2.4156487740204025
8.35,2.555821668555741
8.36,2.5801029411382337
8.370000000000001,2.5212257931709345
8.38,2.53944805470827
8.39,2.5606739622985084
8.4,2.485390152423309
8.41,2.552535185504645
8.42,2.4583400351872178
8.43,2.4803895390632276
8.44,2.4538104245655616
8.45,2.5626465269961645
8.46,2.519740636738166
8.47,2.502813062750375
8.48,2.491586559079813
8.49,2.5122064367729533
8.5,2.507517691052372
8.51,2.4479087951913736
8.52,2.411117161772376
8.53,2.4055350009225926
8.540000000000001,2.376235522300289
8.55,2.4834027305185895
8.56,2.3840216521954805
8.57,2.502315004667002
8.58,2.447424848507672
8.59,2.5149570958071106
8.6,2.500733500396773
8.61,2.638740052857426
8.620000000000001,2.7206068063052613
8.63,2.5745748531009487
8.64,2.5195754923912483
8.65,2.6089485613136074
8.66,2.619550782971457
8.67,2.600944809928073
8.68,2.5998453825282053
8.69,2.6035256414388868
8.700000000000001,2.6133746637632442
8.71,2.6310567760473096
8.72,2.597283183720799
8.73,2.578738878456273
8.74,2.620204440325156
8.75,2.4872233630848957
8.76,2.3460961767795943
8.77,2.248294038933627
8.78,2.2256172962461043
8.790000000000001,2.200673053761685
8.8,2.255056471592786
8.81,2.177336393855159
8.82,2.279714777046574
8.83,2.3750292439122243
8.84,2.5180072521483017
8.85,2.51377923351848
8.86,2.5479619893915926
8.870000000000001,2.4225531357006607
8.88,2.49305647217234
8.89,2.5164045730993316
8.9,2.530713099563805
8.91,2.4817175046175195
8.92,2.4660817490755744
8.93,2.420633209253372
8.94,2.48050756936577
8.950000000000001,2.4574540977238426
8.96,2.5277233290961534
8.97,2.5984338914664544
8.98,2.649195905600178
8.99,2.6636034667954567
9.0,2.5536097641739803
9.01,2.471159668060055
9.02,2.5328484676508847
9.03,2.446165278664973
9.040000000000001,2.4031946380658256
9.05,2.466679532118608
9.06,2.335119257738237
9.07,2.3798861324110896
9.08,2.3550394971010298
9.09,2.363271916635039
9.1,2.344840143710209
9.11,2.314917397459009
9.120000000000001,2.309474305536315
9.13,2.3724887777093473
9.14,2.176561108142039
9.15,2.06994897126222
9.16,2.095714786791536
9.17,2.098570767154195
9.18,2.124815582671402
9.19,2.0600284683846493
9.200000000000001,1.999346010785693
9.21,2.1156001276090044
9.22,2.134090289662123
9.23,1.982152509794498
9.24,1.9653076491584915
9.25,1.8319300304600066
9.26,1.9011032146487643
9.27,1.9547082570095304
9.28,1.9300990178408675
9.290000000000001,1.9088311992740008
9.3,1.9978254259930297
9.31,2.021860603463997
9.32,1.9616976967116124
9.33,2.0720682571988043
9.34,2.090764589562297
9.35,2.11370362504639
9.36,2.02848459261544
9.370000000000001,2.063342776329547
9.38,1.9511461250280036
9.39,2.0541839495172574
9.4,2.1388926814668086
9.41,1.966462995264341
9.42,1.9925906636065451
9.43,2.0632268233823527
9.44,2.0417478903912993
9.450000000000001,2.093961833816811
9.46,2.2019917835392158
9.47,2.1716852636786133
9.48,2.0743481886041266
9.49,2.1024496310937053
9.5,2.1103793788066247
9.51,2.25310339673596
9.52,2.0212603818918664
9.53,1.9855209124006357
9.540000000000001,1.9502485300972356
9.55,1.9756490086942113
9.56,1.8738035410343086
9.57,1.8628422338339647
9.58,1.9067933162203965
9.59,1.8331142585210198
9.6,1.786704604713606
9.61,1.6633877706024223
9.620000000000001,1.5103203365854836
9.63,1.4570067161551181
9.64,1.4037225297899711
9.65,1.430160118318477
9.66,1.4724355444542483
9.67,1.508875789520179
9.68,1.712852553039727
9.69,1.75015980700033
9.700000000000001,1.7945754954083335
9.71,1.71260288691276
9.72,1.7269832167894976
9.73,1.766236187644652
9.74,1.6769304619002547
9.75,1.5561106012461547
9.76,1.5635530040342527
9.77,1.5781030368343683
9.78,1.5578992716645832
9.790000000000001,1.5734051711205523
9.8,1.5462208271468234
9.81,1.4956357803399094
9.82,1.4844537500492874
9.83,1.575553096428529
9.84,1.5661249195067943
9.85,1.5909882559265307
9.86,1.6596499108945781
9.870000000000001,1.687304932862176
9.88,1.6281635772030072
9.89,1.5157378311466239
9.9,1.5146049817108345
9.91,1.5004535071387628
9.92,1.3160974137248855
9.93,1.2925073644307443
9.94,1.3584719270475147
9.950000000000001,1.3679725736453632
9.96,1.3347107589439904
9.97,1.3512150239484557
9.98,1.4012303328022848
9.99,1.47303477897462
10.0,1.4703461725955715
10.01,1.3114883663782297
10.02,1.4502272455900531
10.03,1.4320617685066077
10.040000000000001,1.4086198527118468
10.05,1.4331952976367863
10.06,1.4719636789526998
10.07,1.4956052569761131
10.08,1.5009252161878923
10.09,1.664501076674339
10.1,1.7029014502333832
10.11,1.5907689117212056
10.120000000000001,1.488595376539211
10.13,1.3459544932476726
10.14,1.3912517239267015
10.15,1.4412743427590793
10.16,1.3176126386886846
10.17,1.3693857343013214
10.18,1.3466956993775963
10.19,1.401560802425718
10.200000000000001,1.4480973304403983
10.21,1.4638278362797428
10.22,1.5256068048615288
10.23,1.633300911789389
10.24,1.6098339862355773
10.25,1.6758627336853804
10.26,1.6921724967952616
10.27,1.6962267316999267
10.28,1.5805629589766046
10.290000000000001,1.513435310824552
10.3,1.4826706218186718
10.31,1.3886940550276963
10.32,1.2933246613911054
10.33,1.1139734126874652
10.34,1.0946411960051277
10.35,1.0262699860903286
10.36,1.00617254034942
10.370000000000001,1.0871764126510701
10.38,1.0242486524124432
10.39,0.8957085887132115
10.4,0.808557190533531
10.41,0.8727852424722894
10.42,0.8527388526347999
10.43,0.858622284049655
10.44,0.6852016805059261
10.450000000000001,0.664839760882203
10.46,0.808147625333963
10.47,0.8565766496326876
10.48,0.9184575098825336
10.49,0.8689027246847694
10.5,0.9785513803671756
10.51,1.1006544147573534
10.52,0.9593373090967521
10.53,0.9497204042450578
10.540000000000001,1.078017751672379
10.55,1.1733140213254964
10.56,1.0614130962874695
10.57,0.9860430536459097
10.58,0.9580037905484414
10.59,1.0181990904395888
10.6,1.08815702769522
10.61,0.9344813738609011
10.620000000000001,0.9045255836268227
10.63,0.9650741215393516
10.64,0.9349127631340377
10.65,1.0775300258494602
10.66,1.0253360180852127
10.67,0.930798291610643
10.68,0.9264354529969417
10.69,1.0265823911654675
10.700000000000001,0.8767702981232334
10.71,0.8143431479763975
10.72,0.7405321989881478
10.73,0.7580635488807251
10.74,0.870991561945629
10.75,0.8480909644281461
10.76,0.8934285352162731
10.77,0.8583805245356997
10.78,0.9590088387690094
10.790000000000001,1.0120375861042608
10.8,1.057605649574142
10.81,1.1193157248901935
10.82,1.0544685884685412
10.83,1.0161395637608148
10.84,0.9890098935721788
10.85,0.7923612993969082
10.86,0.7828457902178665
10.870000000000001,0.9075357807375951
10.88,0.8891788441460666
10.89,0.8831111821076594
10.9,0.9437521548966166
10.91,1.030885308563544
10.92,1.1447712166663109
10.93,1.2345891763103032
10.94,1.2741836968624383
10.950000000000001,1.4102417718076854
10.96,1.4539639495281667
10.97,1.4903621645655882
10.98,1.4298908873215617
10.99,1.3402396631952365
11.0,1.3407198920716292
11.01,1.3413023271523745
11.02,1.3570586598032446
11.03,1.3854409569886486
11.040000000000001,1.4428288454253129
11.05,1.393241674629698
11.06,1.4192029485406863
11.07,1.3757708261101593
11.08,1.3319877503689947
11.09,1.3434113949366049
11.1,1.3595431419613913
11.11,1.4783233005894603
11.120000000000001,1.4020189125364617
11.13,1.4750727440177136
11.14,1.536907091496997
11.15,1.4910997191950974
11.16,1.361189289459953
11.17,1.395155041134245
11.18,1.5097174901201105
11.19,1.4483031373915138
11.200000000000001,1.3632416477536036
11.21,1.3687925761684585
11.22,1.3629297376293625
11.23,1.380024923251315
11.24,1.3666808467844185
11.25,1.283908560827462
11.26,1.1720192030344876
11.27,1.1915651691597726
11.28,1.2339647274885295
11.290000000000001,1.2864623771414505
11.3,1.3289257274568367
11.31,1.3837197354469004
11.32,1.4306961420446902
11.33,1.295585648138524
11.34,1.1305790722431122
11.35,1.1480228050224248
11.36,1.0784832764980423
11.370000000000001,1.2020246379461843
11.38,1.219258283587459
11.39,1.1758134384819834
11.4,1.2906228546493346
11.41,1.3460644727938658
11.42,1.2646860747999993
11.43,1.3575413254379434
11.44,1.3778481891578944
11.450000000000001,1.4217707662858867
11.46,1.507802547579373
11.47,1.521785315482958
11.48,1.5108704507226869
11.49,1.4593651782912858
11.5,1.5021202254922668
11.51,1.4890441861367876
11.52,1.352770860317753
11.53,1.3476130367533865
11.540000000000001,1.287286672155008
11.55,1.3772308851070538
11.56,1.4853752382384229
11.57,1.4889859966715573
11.58,1.553911545942528
11.59,1.499975318871119
11.6,1.5775696100750831
11.61,1.5205623804697734
11.620000000000001,1.569336535055669
11.63,1.4147815534972175
11.64,1.3377703516942772
11.65,1.3419893574165969
11.66,1.353745883752767
11.67,1.3984780770922884
11.68,1.3253726338978011
11.69,1.244136307140868
11.700000000000001,1.326921958001232
11.71,1.3450297229059915
11.72,1.3427854983893992
11.73,1.3748281775790363
11.74,1.4025719549514997
11.75,1.41057582109359
11.76,1.355951995916512
11.77,1.3455511949303451
11.78,1.406527041948154
11.790000000000001,1.471011954670624
11.8,1.4151708434769203
11.81,1.3462263281351832
11.82,1.2600323679168401
11.83,1.1652434241786884
11.84,1.229853909409784
11.85,1.3422508040645889
11.86,1.3657354172218443
11.870000000000001,1.4300778326733463
11.88,1.3933772610536055
11.89,1.3950216324444447
11.9,1.3897689999891034
11.91,1.54456159667797
11.92,1.581611339647223
11.93,1.5884657988683002
11.94,1.6087341108470425
11.950000000000001,1.4960402275739264
11.96,1.5165271987323836
11.97,1.4612015204004225
11.98,1.6003173378477806
11.99,1.546789715766027
12.0,1.5299219631084482
12.01,1.5574758350689974
12.02,1.693801395061419
12.030000000000001,1.7507222917639997
12.040000000000001,1.6736895998582533
12.05,1.8029927419613634
12.06,1.9029244082352323
12.07,1.8143868806927497
12.08,1.7467277287180543
12.09,1.7326570496102107
12.1,1.7261127066277167
12.11,1.5788843259542455
12.120000000000001,1.5842213057916774
12.13,1.6849014119004675
12.14,1.5474492517585183
12.15,1.5091771828338398
12.16,1.6159954520514106
12.17,1.6496495731405456
12.18,1.692655729685841
12.19,1.7988792713721677
12.200000000000001,1.7434372677885746
12.21,1.7126429938219618
12.22,1.7441807412835324
12.23,1.7074654572737564
12.24,1.6940372746524877
12.25,1.5437174575980905
12.26,1.5997949206969313
12.27,1.5423582902705804
12.280000000000001,1.5567084274997693
12.290000000000001,1.6218922513517118
12.3,1.6553013413281632
12.31,1.6965623273379202
12.32,1.6106062785500872
12.33,1.5283493361257872
12.34,1.538995052398635
12.35,1.5828550262479257
12.36,1.558400458133191
12.370000000000001,1.529206121269386
12.38,1.497416374106638
12.39,1.479184939134623
12.4,1.3683515786894562
12.41,1.2939759079214546
12.42,1.3576018659890898
12.43,1.2981555852631088
12.44,1.290190222220727
12.450000000000001,1.1716950063646814
12.46,1.2167146998681195
12.47,1.3442407589831395
12.48,1.33827556065184
12.49,1.2587048083103756
12.5,1.274731783978252
12.51,1.27172072711986
12.52,1.3734123515015328
12.530000000000001,1.4383532649724902
12.540000000000001,1.4947106187440502
12.55,1.5007852329237126
12.56,1.6392893656315346
12.57,1.5605143841466596
12.58,1.4413908051806872
12.59,1.4842991362849085
12.6,1.434800379756043
12.61,1.520809875760915
12.620000000000001,1.3510929761495687
12.63,1.1920408780117369
12.64,1.2863330744073855
12.65,1.4246369950711824
12.66,1.441603126628205
12.67,1.519444985795895
12.68,1.5522534294401813
12.69,1.5207965966162627
12.700000000000001,1.5495455203339534
12.71,1.5639090609729216
12.72,1.4336554595470696
12.73,1.375112800377501
12.74,1.3969621961022387
12.75,1.4358727255100283
12.76,1.519550312932363
12.77,1.5524452290773618
12.780000000000001,1.5307389962105769
12.790000000000001,1.5127483965459374
12.8,1.5376023015064657
12.81,1.5942186482151302
12.82,1.657993672173818
12.83,1.6492406638343104
12.84,1.5994001211898516
12.85,1.7050096350279043
12.86,1.6361008036543752
12.870000000000001,1.7452483733000652
12.88,1.8000948662277656
12.89,1.9958064384966248
12.9,1.9528322324486453
12.91,1.8733792724322482
12.92,1.8409143429913475
12.93,1.7367553282859505
12.94,1.7737792595894333
12.950000000000001,1.8310203269343674
12.96,1.7589987967376377
12.97,1.7738928347666139
12.98,1.7187092847548129
12.99,1.643835085631831
13.0,1.5617726841650788
